2023-04-26 15:03:18,964 INFO    StreamThr :7688 [internal.py:wandb_internal():86] W&B internal server running at pid: 7688, started at: 2023-04-26 15:03:18.964657
2023-04-26 15:03:24,524 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:26,527 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:28,550 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:29,004 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 15:03:30,549 DEBUG   SenderThread:7688 [sender.py:send():375] send: telemetry
2023-04-26 15:03:30,550 DEBUG   SenderThread:7688 [sender.py:send():375] send: exit
2023-04-26 15:03:30,550 INFO    SenderThread:7688 [sender.py:send_exit():598] handling exit code: 0
2023-04-26 15:03:30,550 INFO    SenderThread:7688 [sender.py:send_exit():600] handling runtime: 10
2023-04-26 15:03:30,550 INFO    SenderThread:7688 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-26 15:03:30,550 INFO    SenderThread:7688 [sender.py:send_exit():606] send defer
2023-04-26 15:03:30,551 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,551 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-26 15:03:30,551 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,551 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-26 15:03:30,551 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 1
2023-04-26 15:03:30,551 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,551 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-26 15:03:30,551 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,551 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-26 15:03:30,551 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 2
2023-04-26 15:03:30,551 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,551 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-26 15:03:30,551 INFO    HandlerThread:7688 [system_monitor.py:finish():190] Stopping system monitor
2023-04-26 15:03:30,551 DEBUG   SystemMonitor:7688 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-26 15:03:30,552 INFO    HandlerThread:7688 [interfaces.py:finish():202] Joined cpu monitor
2023-04-26 15:03:30,552 DEBUG   SystemMonitor:7688 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-26 15:03:30,552 INFO    HandlerThread:7688 [interfaces.py:finish():202] Joined disk monitor
2023-04-26 15:03:30,552 DEBUG   SystemMonitor:7688 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-26 15:03:30,552 INFO    HandlerThread:7688 [interfaces.py:finish():202] Joined memory monitor
2023-04-26 15:03:30,552 INFO    HandlerThread:7688 [interfaces.py:finish():202] Joined network monitor
2023-04-26 15:03:30,553 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,553 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-26 15:03:30,553 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 3
2023-04-26 15:03:30,553 DEBUG   SenderThread:7688 [sender.py:send():375] send: stats
2023-04-26 15:03:30,553 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,553 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-26 15:03:30,553 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,553 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-26 15:03:30,553 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 4
2023-04-26 15:03:30,553 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,554 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-26 15:03:30,554 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,554 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-26 15:03:30,554 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 5
2023-04-26 15:03:30,554 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,554 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-26 15:03:30,554 DEBUG   SenderThread:7688 [sender.py:send():375] send: summary
2023-04-26 15:03:30,554 INFO    SenderThread:7688 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-26 15:03:30,555 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,555 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-26 15:03:30,555 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 6
2023-04-26 15:03:30,555 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,555 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-26 15:03:30,555 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,555 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-26 15:03:30,557 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 15:03:30,578 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:30,579 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\wandb-summary.json
2023-04-26 15:03:30,773 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 7
2023-04-26 15:03:30,773 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:30,773 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-26 15:03:30,774 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:30,774 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-26 15:03:31,565 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-26 15:03:31,581 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\config.yaml
2023-04-26 15:03:32,178 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/wandb-metadata.json?Expires=1682596999&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=ivcj6VkoanAyR4UuWD038G1nSn1Hqwyof7VGz%2FlwmZxibItWBPUdhcEZ690DzszmGz8%2FgT04Jco7%2FpFH%2BIsk3M5fGp8Y%2BJbu79MBXCdQ5y4MHH0bvU%2BU%2Fqtu0suPKRAIsUnSQN3IIFf0vuBXOWzIemepd4jNPpiYLRGoJ4HjfF9LWo9kd%2B1GbUhALw0b4gN%2Bas0M0PG7B216pNQ0sZu%2BdC9jfPzmXLRzKPoEaOoSPrg%2B6Frxf8bOl7lCzdLHRPOK7cVycvVopEWSJVtb4zW45LZrged0l%2F8FnKfyRNe9ek8WVWN0qF61cICFmGb3t%2FDGrgc31vxlyO4NHf%2BvDTWTFA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/wandb-metadata.json?Expires=1682596999&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=ivcj6VkoanAyR4UuWD038G1nSn1Hqwyof7VGz%2FlwmZxibItWBPUdhcEZ690DzszmGz8%2FgT04Jco7%2FpFH%2BIsk3M5fGp8Y%2BJbu79MBXCdQ5y4MHH0bvU%2BU%2Fqtu0suPKRAIsUnSQN3IIFf0vuBXOWzIemepd4jNPpiYLRGoJ4HjfF9LWo9kd%2B1GbUhALw0b4gN%2Bas0M0PG7B216pNQ0sZu%2BdC9jfPzmXLRzKPoEaOoSPrg%2B6Frxf8bOl7lCzdLHRPOK7cVycvVopEWSJVtb4zW45LZrged0l%2F8FnKfyRNe9ek8WVWN0qF61cICFmGb3t%2FDGrgc31vxlyO4NHf%2BvDTWTFA%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1007)')))
2023-04-26 15:03:32,179 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1212'}
2023-04-26 15:03:32,179 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2103] upload_file response body: 
2023-04-26 15:03:32,587 INFO    Thread-283:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:34,380 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 8
2023-04-26 15:03:34,380 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: poll_exit
2023-04-26 15:03:34,381 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:34,381 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-26 15:03:34,382 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:34,382 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-26 15:03:34,383 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 9
2023-04-26 15:03:34,383 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:34,383 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-26 15:03:34,383 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:34,383 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-26 15:03:34,383 INFO    SenderThread:7688 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-26 15:03:34,617 INFO    SenderThread:7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log
2023-04-26 15:03:34,618 INFO    SenderThread:7688 [dir_watcher.py:finish():395] scan: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files
2023-04-26 15:03:34,619 INFO    SenderThread:7688 [dir_watcher.py:finish():409] scan save: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\config.yaml config.yaml
2023-04-26 15:03:34,619 INFO    SenderThread:7688 [dir_watcher.py:finish():409] scan save: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\output.log output.log
2023-04-26 15:03:34,622 INFO    SenderThread:7688 [dir_watcher.py:finish():409] scan save: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\requirements.txt requirements.txt
2023-04-26 15:03:34,624 INFO    SenderThread:7688 [dir_watcher.py:finish():409] scan save: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\wandb-metadata.json wandb-metadata.json
2023-04-26 15:03:34,624 INFO    SenderThread:7688 [dir_watcher.py:finish():409] scan save: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_150155-sp9g7nmi\files\wandb-summary.json wandb-summary.json
2023-04-26 15:03:34,625 INFO    SenderThread:7688 [sender.py:transition_state():626] send defer: 10
2023-04-26 15:03:34,627 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: defer
2023-04-26 15:03:34,627 INFO    HandlerThread:7688 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-26 15:03:34,629 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: defer
2023-04-26 15:03:34,629 INFO    SenderThread:7688 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-26 15:03:34,629 INFO    SenderThread:7688 [file_pusher.py:finish():168] shutting down file pusher
2023-04-26 15:03:36,596 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: keepalive
2023-04-26 15:03:39,678 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 15:03:41,632 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: keepalive
2023-04-26 15:03:44,706 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 15:03:45,420 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/wandb-metadata.json?Expires=1682596999&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=ivcj6VkoanAyR4UuWD038G1nSn1Hqwyof7VGz%2FlwmZxibItWBPUdhcEZ690DzszmGz8%2FgT04Jco7%2FpFH%2BIsk3M5fGp8Y%2BJbu79MBXCdQ5y4MHH0bvU%2BU%2Fqtu0suPKRAIsUnSQN3IIFf0vuBXOWzIemepd4jNPpiYLRGoJ4HjfF9LWo9kd%2B1GbUhALw0b4gN%2Bas0M0PG7B216pNQ0sZu%2BdC9jfPzmXLRzKPoEaOoSPrg%2B6Frxf8bOl7lCzdLHRPOK7cVycvVopEWSJVtb4zW45LZrged0l%2F8FnKfyRNe9ek8WVWN0qF61cICFmGb3t%2FDGrgc31vxlyO4NHf%2BvDTWTFA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/wandb-metadata.json?Expires=1682596999&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=ivcj6VkoanAyR4UuWD038G1nSn1Hqwyof7VGz%2FlwmZxibItWBPUdhcEZ690DzszmGz8%2FgT04Jco7%2FpFH%2BIsk3M5fGp8Y%2BJbu79MBXCdQ5y4MHH0bvU%2BU%2Fqtu0suPKRAIsUnSQN3IIFf0vuBXOWzIemepd4jNPpiYLRGoJ4HjfF9LWo9kd%2B1GbUhALw0b4gN%2Bas0M0PG7B216pNQ0sZu%2BdC9jfPzmXLRzKPoEaOoSPrg%2B6Frxf8bOl7lCzdLHRPOK7cVycvVopEWSJVtb4zW45LZrged0l%2F8FnKfyRNe9ek8WVWN0qF61cICFmGb3t%2FDGrgc31vxlyO4NHf%2BvDTWTFA%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1007)')))
2023-04-26 15:03:45,420 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1212'}
2023-04-26 15:03:45,420 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2103] upload_file response body: 
2023-04-26 15:03:46,675 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: keepalive
2023-04-26 15:03:46,916 ERROR   wandb-upload_2:7688 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/output.log?Expires=1682597014&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=fSzfVG5aSC%2BVBlzsHgSzcvVTClcJCDp6YzWxdoZmuc5Iqn7Ubhm997cNeAG%2FbQlG%2BX5odhqJv%2BO%2F%2BsvzJFAtxsyzNPSIlUUHdUExgFppN8i3IRbyQUH3J9vsKYoY5iZV6NcjCwB60E4rB%2BuNZsUgxgd8SLd2PecGGYCIhn6PCUtD8NNuOGrO9KMBGKMx1VAfnZiKczgX%2FZ4gke0Df36EXcnkRCQQF%2FJXj1n1KBpR2m0z%2BYk5%2BPLxARJttM9AzH%2FdgbozUary5tb79jWVDeefC4q%2FeBaCs0q2FWvuCaSEDKp4sA0PHZ1ztuhwePP5yNYeHgBiUgNNGZcBqZ3Jp4wDEg%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/dstech/drop-wall-impact-clfr/sp9g7nmi/output.log?Expires=1682597014&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=fSzfVG5aSC%2BVBlzsHgSzcvVTClcJCDp6YzWxdoZmuc5Iqn7Ubhm997cNeAG%2FbQlG%2BX5odhqJv%2BO%2F%2BsvzJFAtxsyzNPSIlUUHdUExgFppN8i3IRbyQUH3J9vsKYoY5iZV6NcjCwB60E4rB%2BuNZsUgxgd8SLd2PecGGYCIhn6PCUtD8NNuOGrO9KMBGKMx1VAfnZiKczgX%2FZ4gke0Df36EXcnkRCQQF%2FJXj1n1KBpR2m0z%2BYk5%2BPLxARJttM9AzH%2FdgbozUary5tb79jWVDeefC4q%2FeBaCs0q2FWvuCaSEDKp4sA0PHZ1ztuhwePP5yNYeHgBiUgNNGZcBqZ3Jp4wDEg%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1007)')))
2023-04-26 15:03:46,917 ERROR   wandb-upload_2:7688 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '121623'}
2023-04-26 15:03:46,917 ERROR   wandb-upload_2:7688 [internal_api.py:upload_file():2103] upload_file response body: 
