2023-04-26 11:17:55,017 INFO    StreamThr :7688 [internal.py:wandb_internal():86] W&B internal server running at pid: 7688, started at: 2023-04-26 11:17:55.016856
2023-04-26 11:18:22,049 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dstech/drop-wall-impact-clfr/v1p9madg/wandb-metadata.json?Expires=1682583475&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hb8AKt6150n52TjYaRwkLeTIZ442MhVqWgN1t%2BMjap0IHSbsmXv4NQ6M%2Bc96VekZSqL0ASkN%2Bbk8XJrmNf0%2BHp9BzzuACcTPjxPDUtcd%2FrVAqNvtzIcwlrRI82K6mTwSDp1A7sfhk9nm6AI8mLjcbiLD83DJb%2BElUPpndSSVOk4EfVRsftai6ESzZAIOpEa%2F8eAQgrq1cueXxuSdZSoig9%2Beuh58%2BvHAAiozPaDNIlRzqWg5NJA2hEiWAYM6NBlHoZwdrPV4DJOgneTKzz8hZK%2FfvytpwVYnQ5VGxULMNkSrwQ0WBNZ7R4aO28K%2F92lQqHwaP0wOAZWU3X2wfhHfUQ%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/dstech/drop-wall-impact-clfr/v1p9madg/wandb-metadata.json?Expires=1682583475&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hb8AKt6150n52TjYaRwkLeTIZ442MhVqWgN1t%2BMjap0IHSbsmXv4NQ6M%2Bc96VekZSqL0ASkN%2Bbk8XJrmNf0%2BHp9BzzuACcTPjxPDUtcd%2FrVAqNvtzIcwlrRI82K6mTwSDp1A7sfhk9nm6AI8mLjcbiLD83DJb%2BElUPpndSSVOk4EfVRsftai6ESzZAIOpEa%2F8eAQgrq1cueXxuSdZSoig9%2Beuh58%2BvHAAiozPaDNIlRzqWg5NJA2hEiWAYM6NBlHoZwdrPV4DJOgneTKzz8hZK%2FfvytpwVYnQ5VGxULMNkSrwQ0WBNZ7R4aO28K%2F92lQqHwaP0wOAZWU3X2wfhHfUQ%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1007)')))
2023-04-26 11:18:22,049 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1211'}
2023-04-26 11:18:22,049 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2103] upload_file response body: 
2023-04-26 11:18:25,485 INFO    Thread-45 :7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_111128-v1p9madg\files\output.log
2023-04-26 11:18:26,571 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: stop_status
2023-04-26 11:18:26,576 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 11:18:26,838 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: stop_status
2023-04-26 11:18:27,494 INFO    Thread-45 :7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_111128-v1p9madg\files\config.yaml
2023-04-26 11:18:29,497 INFO    Thread-45 :7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_111128-v1p9madg\files\output.log
2023-04-26 11:18:31,522 INFO    Thread-45 :7688 [dir_watcher.py:_on_file_modified():295] file/dir modified: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_111128-v1p9madg\files\output.log
2023-04-26 11:18:32,082 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status_report
2023-04-26 11:18:36,266 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/dstech/drop-wall-impact-clfr/v1p9madg/wandb-metadata.json?Expires=1682583475&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hb8AKt6150n52TjYaRwkLeTIZ442MhVqWgN1t%2BMjap0IHSbsmXv4NQ6M%2Bc96VekZSqL0ASkN%2Bbk8XJrmNf0%2BHp9BzzuACcTPjxPDUtcd%2FrVAqNvtzIcwlrRI82K6mTwSDp1A7sfhk9nm6AI8mLjcbiLD83DJb%2BElUPpndSSVOk4EfVRsftai6ESzZAIOpEa%2F8eAQgrq1cueXxuSdZSoig9%2Beuh58%2BvHAAiozPaDNIlRzqWg5NJA2hEiWAYM6NBlHoZwdrPV4DJOgneTKzz8hZK%2FfvytpwVYnQ5VGxULMNkSrwQ0WBNZ7R4aO28K%2F92lQqHwaP0wOAZWU3X2wfhHfUQ%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/dstech/drop-wall-impact-clfr/v1p9madg/wandb-metadata.json?Expires=1682583475&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=hb8AKt6150n52TjYaRwkLeTIZ442MhVqWgN1t%2BMjap0IHSbsmXv4NQ6M%2Bc96VekZSqL0ASkN%2Bbk8XJrmNf0%2BHp9BzzuACcTPjxPDUtcd%2FrVAqNvtzIcwlrRI82K6mTwSDp1A7sfhk9nm6AI8mLjcbiLD83DJb%2BElUPpndSSVOk4EfVRsftai6ESzZAIOpEa%2F8eAQgrq1cueXxuSdZSoig9%2Beuh58%2BvHAAiozPaDNIlRzqWg5NJA2hEiWAYM6NBlHoZwdrPV4DJOgneTKzz8hZK%2FfvytpwVYnQ5VGxULMNkSrwQ0WBNZ7R4aO28K%2F92lQqHwaP0wOAZWU3X2wfhHfUQ%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1007)')))
2023-04-26 11:18:36,267 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1211'}
2023-04-26 11:18:36,267 ERROR   wandb-upload_0:7688 [internal_api.py:upload_file():2103] upload_file response body: 
2023-04-26 11:18:36,267 INFO    wandb-upload_0:7688 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\connectionpool.py", line 703, in urlopen
    httplib_response = self._make_request(
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\connectionpool.py", line 386, in _make_request
    self._validate_conn(conn)
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\connectionpool.py", line 1042, in _validate_conn
    conn.connect()
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\connection.py", line 414, in connect
    self.sock = ssl_wrap_socket(
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\util\ssl_.py", line 449, in ssl_wrap_socket
    ssl_sock = _ssl_wrap_socket_impl(
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\util\ssl_.py", line 493, in _ssl_wrap_socket_impl
    return ssl_context.wrap_socket(sock, server_hostname=server_hostname)
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\ssl.py", line 513, in wrap_socket
    return self.sslsocket_class._create(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\ssl.py", line 1071, in _create
    self.do_handshake()
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\ssl.py", line 1342, in do_handshake
    self._sslobj.do_handshake()
ssl.SSLEOFError: EOF occurred in violation of protocol (_ssl.c:1007)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\requests\adapters.py", line 489, in send
    resp = conn.urlopen(
  File "C:\Users\dimaz\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\urllib3\connectionpool.py", line 787, in urlopen
    retries = retries.increment(
